order_id,date,product,price,quantity,region,category
108321,2023-07-30,Mouse,65811,4,North,Accessories
108322,2022-09-03,Printer,60112,4,South,Office
108323,2022-09-01,Mouse,31342,2,South,Accessories
108324,2023-05-21,Tablet,60598,3,South,Electronics
108325,2023-02-26,Keyboard,21866,6,Central,Accessories
108326,2022-11-16,Monitor,24557,7,East,Electronics
108327,2022-03-28,Laptop,6580,5,East,Electronics
108328,2022-08-05,Laptop,78817,6,East,Electronics
108329,2023-05-05,Mouse,32442,4,Central,Accessories
108330,2023-06-03,Printer,17516,2,Central,Office
108331,2022-10-05,Tablet,24732,7,North,Electronics
108332,2024-04-28,Keyboard,61428,7,North,Accessories
108333,2023-12-23,Monitor,829,1,South,Electronics
108334,2022-06-18,Monitor,60863,4,Central,Electronics
108335,2022-11-26,Camera,31095,4,East,Electronics
108336,2023-10-12,Monitor,5946,5,East,Electronics
108337,2023-03-17,Laptop,78281,3,North,Electronics
108338,2023-01-26,Keyboard,66704,4,South,Accessories
108339,2023-05-11,Camera,46594,4,South,Electronics
108340,2023-01-16,Laptop,15322,7,West,Electronics
108341,2022-11-02,Mouse,17325,5,Central,Accessories
108342,2024-01-12,Monitor,52577,3,East,Electronics
108343,2024-09-13,Keyboard,4520,6,East,Accessories
108344,2024-03-30,Monitor,22561,1,North,Electronics
108345,2023-11-04,Laptop,25349,6,North,Electronics
108346,2023-05-28,Laptop,54365,7,Central,Electronics
108347,2024-01-18,Laptop,26102,1,North,Electronics
108348,2024-08-06,Monitor,36394,1,North,Electronics
108349,2022-07-07,Keyboard,36201,1,East,Accessories
108350,2024-07-18,Keyboard,20252,3,Central,Accessories
108351,2023-05-31,Mouse,28769,1,East,Accessories
108352,2024-07-01,Monitor,29640,5,East,Electronics
108353,2023-10-06,Mouse,22139,5,North,Accessories
108354,2023-03-03,Tablet,64820,5,East,Electronics
108355,2023-05-17,Mouse,8566,7,Central,Accessories
108356,2023-12-31,Mouse,77545,1,North,Accessories
108357,2022-09-17,Mouse,8761,5,Central,Accessories
108358,2023-05-28,Laptop,78804,7,South,Electronics
108359,2022-03-12,Tablet,5085,5,Central,Electronics
108360,2023-04-23,Camera,54250,2,Central,Electronics
108361,2022-06-27,Mouse,28132,1,West,Accessories
108362,2023-04-02,Keyboard,39085,5,Central,Accessories
108363,2022-07-08,Mouse,616,6,East,Accessories
108364,2022-10-18,Laptop,16116,3,East,Electronics
108365,2023-06-04,Printer,30090,5,North,Office
108366,2024-02-04,Camera,65936,2,South,Electronics
108367,2024-07-08,Tablet,9185,3,North,Electronics
108368,2024-09-05,Printer,69894,3,Central,Office
108369,2022-10-19,Printer,14638,6,Central,Office
108370,2024-08-03,Tablet,19567,7,East,Electronics
108371,2024-01-26,Monitor,53827,7,Central,Electronics
108372,2023-09-27,Camera,39896,6,Central,Electronics
108373,2024-03-21,Camera,38711,7,East,Electronics
108374,2022-10-10,Keyboard,74124,6,South,Accessories
108375,2023-06-28,Laptop,41227,7,Central,Electronics
108376,2024-04-25,Tablet,14964,4,West,Electronics
108377,2023-01-12,Printer,50277,2,South,Office
108378,2023-10-20,Laptop,15906,7,South,Electronics
108379,2022-06-05,Laptop,79535,2,East,Electronics
108380,2023-05-23,Monitor,72198,5,North,Electronics
108381,2023-02-17,Printer,64586,7,Central,Office
108382,2023-06-12,Mouse,7297,2,Central,Accessories
108383,2022-12-21,Laptop,5358,3,North,Electronics
108384,2023-07-13,Printer,66873,3,Central,Office
108385,2024-02-02,Camera,68051,5,West,Electronics
108386,2022-07-06,Laptop,61296,3,North,Electronics
108387,2022-01-31,Monitor,66009,7,East,Electronics
108388,2022-09-17,Monitor,48893,5,North,Electronics
108389,2023-02-25,Mouse,7734,6,South,Accessories
108390,2023-06-13,Monitor,70784,4,East,Electronics
108391,2023-07-05,Printer,28954,2,South,Office
108392,2022-10-31,Tablet,66099,2,East,Electronics
108393,2024-07-30,Monitor,41489,2,North,Electronics
108394,2024-09-12,Tablet,29047,4,South,Electronics
108395,2024-08-01,Mouse,54304,2,East,Accessories
108396,2022-02-08,Camera,56441,6,Central,Electronics
108397,2023-05-04,Keyboard,24067,4,South,Accessories
108398,2023-10-06,Laptop,2825,4,West,Electronics
108399,2023-06-26,Laptop,71886,5,East,Electronics
108400,2023-11-01,Printer,70408,6,Central,Office
108401,2022-10-05,Mouse,56016,1,Central,Accessories
108402,2022-07-22,Mouse,21649,7,North,Accessories
108403,2022-03-07,Mouse,3379,1,North,Accessories
108404,2022-04-18,Laptop,78349,5,South,Electronics
108405,2022-09-25,Monitor,15408,5,South,Electronics
108406,2022-08-10,Laptop,18150,5,West,Electronics
108407,2024-03-14,Laptop,72612,2,Central,Electronics
108408,2023-06-14,Laptop,37372,7,East,Electronics
108409,2022-03-31,Camera,68355,7,West,Electronics
108410,2023-11-24,Camera,55520,3,West,Electronics
108411,2022-09-12,Monitor,76292,5,West,Electronics
108412,2023-03-31,Keyboard,40988,4,East,Accessories
108413,2022-09-10,Printer,77772,1,West,Office
108414,2022-09-14,Keyboard,45319,2,North,Accessories
108415,2023-01-18,Keyboard,61981,6,North,Accessories
108416,2023-03-18,Laptop,63741,3,North,Electronics
108417,2024-05-07,Keyboard,55847,1,West,Accessories
108418,2023-08-22,Laptop,72099,1,West,Electronics
108419,2022-03-31,Laptop,61716,1,Central,Electronics
108420,2024-01-19,Printer,69598,4,South,Office
108421,2023-01-25,Mouse,52850,4,Central,Accessories
108422,2023-08-05,Laptop,65728,4,North,Electronics
108423,2022-02-13,Camera,70540,3,South,Electronics
108424,2023-12-13,Keyboard,13131,7,Central,Accessories
108425,2023-10-26,Printer,23618,1,East,Office
108426,2023-08-21,Tablet,47274,5,East,Electronics
108427,2022-01-19,Tablet,61013,3,East,Electronics
108428,2022-04-11,Tablet,56641,4,North,Electronics
108429,2024-07-02,Keyboard,70159,4,South,Accessories
108430,2023-08-30,Mouse,11792,4,North,Accessories
108431,2024-02-05,Monitor,61765,7,East,Electronics
108432,2022-12-23,Mouse,46189,6,West,Accessories
108433,2023-06-26,Printer,29383,2,North,Office
108434,2024-01-31,Mouse,21667,6,South,Accessories
108435,2024-07-26,Tablet,77916,1,North,Electronics
108436,2022-02-02,Mouse,571,5,South,Accessories
108437,2024-08-27,Printer,32734,1,West,Office
108438,2022-08-17,Printer,6016,3,Central,Office
108439,2023-06-08,Tablet,78555,2,South,Electronics
108440,2023-09-22,Camera,45537,3,South,Electronics
108441,2024-05-11,Keyboard,8734,7,East,Accessories
108442,2022-06-04,Laptop,4860,7,East,Electronics
108443,2023-02-27,Monitor,40660,4,West,Electronics
108444,2024-06-23,Monitor,12044,4,North,Electronics
108445,2022-09-03,Tablet,6881,5,Central,Electronics
108446,2023-02-09,Camera,23628,1,Central,Electronics
108447,2024-04-23,Monitor,7334,3,West,Electronics
108448,2024-01-29,Mouse,52675,6,Central,Accessories
108449,2023-06-25,Printer,61014,4,North,Office
108450,2022-06-10,Camera,29898,5,East,Electronics
108451,2024-01-17,Printer,23227,5,West,Office
108452,2023-12-03,Tablet,53159,3,Central,Electronics
108453,2022-04-27,Printer,8030,1,West,Office
108454,2022-09-28,Laptop,76233,2,West,Electronics
108455,2024-02-09,Printer,32009,7,South,Office
108456,2023-11-23,Printer,29909,5,South,Office
108457,2023-05-02,Camera,46098,7,West,Electronics
108458,2024-06-03,Mouse,59630,3,South,Accessories
108459,2022-06-21,Keyboard,44589,4,Central,Accessories
108460,2024-08-07,Monitor,52024,2,West,Electronics
108461,2022-10-01,Mouse,56454,2,South,Accessories
108462,2022-09-16,Mouse,39496,1,Central,Accessories
108463,2022-05-15,Mouse,22005,3,East,Accessories
108464,2023-11-14,Monitor,30632,1,East,Electronics
108465,2023-12-23,Tablet,33058,5,West,Electronics
108466,2024-01-18,Mouse,57702,5,North,Accessories
108467,2023-02-26,Keyboard,24616,6,Central,Accessories
108468,2023-02-25,Tablet,77269,7,West,Electronics
108469,2022-07-05,Printer,9750,3,South,Office
108470,2024-07-17,Keyboard,26047,4,East,Accessories
108471,2022-12-30,Camera,60234,6,South,Electronics
108472,2024-08-12,Tablet,73860,6,Central,Electronics
108473,2023-08-30,Printer,5955,5,West,Office
108474,2023-01-13,Printer,49060,5,East,Office
108475,2023-06-07,Mouse,25974,4,Central,Accessories
108476,2023-08-03,Mouse,43273,6,East,Accessories
108477,2024-06-09,Monitor,2002,2,East,Electronics
108478,2023-12-23,Laptop,31617,7,West,Electronics
108479,2022-07-15,Keyboard,7542,3,West,Accessories
108480,2024-05-30,Monitor,31001,7,North,Electronics
108481,2022-04-08,Monitor,20744,2,North,Electronics
108482,2023-08-28,Keyboard,24742,1,North,Accessories
108483,2024-09-10,Tablet,57171,4,North,Electronics
108484,2022-01-22,Camera,56735,3,South,Electronics
108485,2023-03-26,Keyboard,31266,4,North,Accessories
108486,2022-06-21,Printer,59052,4,South,Office
108487,2023-01-18,Camera,5510,2,East,Electronics
108488,2022-05-14,Laptop,22646,2,South,Electronics
108489,2023-03-02,Tablet,35407,1,East,Electronics
108490,2022-01-25,Mouse,65661,3,North,Accessories
108491,2023-05-18,Laptop,58400,4,South,Electronics
108492,2022-07-04,Laptop,55770,7,East,Electronics
108493,2022-03-26,Mouse,14460,6,North,Accessories
108494,2023-07-21,Laptop,61530,7,East,Electronics
108495,2024-02-02,Tablet,37012,1,West,Electronics
108496,2022-05-24,Tablet,20505,4,East,Electronics
108497,2024-05-12,Tablet,64556,7,North,Electronics
108498,2024-06-28,Monitor,13972,1,Central,Electronics
108499,2023-11-10,Monitor,64163,4,West,Electronics
108500,2023-02-16,Tablet,58816,2,South,Electronics
108501,2022-08-12,Mouse,69943,5,West,Accessories
108502,2022-08-08,Mouse,79261,1,North,Accessories
108503,2022-06-28,Keyboard,12103,1,East,Accessories
108504,2023-09-23,Keyboard,42751,5,Central,Accessories
108505,2023-03-09,Tablet,663,2,North,Electronics
108506,2022-09-22,Camera,69498,1,East,Electronics
108507,2024-08-11,Laptop,10787,2,North,Electronics
108508,2023-03-05,Laptop,54965,7,Central,Electronics
108509,2023-10-24,Mouse,58644,7,East,Accessories
108510,2023-02-20,Camera,60609,7,Central,Electronics
108511,2023-03-29,Laptop,6727,7,East,Electronics
108512,2023-12-28,Printer,51342,6,West,Office
108513,2022-07-16,Monitor,32290,4,North,Electronics
108514,2023-07-08,Laptop,33501,6,South,Electronics
108515,2022-02-22,Laptop,35144,7,South,Electronics
108516,2023-04-25,Keyboard,42421,4,North,Accessories
108517,2023-03-19,Printer,48451,5,South,Office
108518,2022-11-26,Laptop,72375,7,Central,Electronics
108519,2022-09-08,Monitor,50697,3,South,Electronics
108520,2024-03-17,Laptop,39359,7,North,Electronics
108521,2024-06-08,Mouse,32437,2,West,Accessories
108522,2024-02-22,Printer,4981,7,North,Office
108523,2024-08-24,Laptop,37727,3,North,Electronics
108524,2024-07-13,Camera,18291,3,East,Electronics
108525,2022-05-03,Printer,707,2,South,Office
108526,2024-05-28,Laptop,37638,7,South,Electronics
108527,2023-01-22,Monitor,10444,3,East,Electronics
108528,2022-12-05,Monitor,74723,1,Central,Electronics
108529,2024-02-17,Printer,17785,7,Central,Office
108530,2022-12-14,Tablet,45058,4,East,Electronics
108531,2022-01-29,Keyboard,27282,6,South,Accessories
108532,2024-09-01,Keyboard,58303,5,Central,Accessories
108533,2022-02-04,Mouse,4989,7,Central,Accessories
108534,2023-06-02,Tablet,9608,2,West,Electronics
108535,2023-01-31,Keyboard,64930,5,Central,Accessories
108536,2023-09-15,Printer,72618,6,South,Office
108537,2022-10-21,Keyboard,8530,4,West,Accessories
108538,2023-08-12,Mouse,62103,5,West,Accessories
108539,2022-12-15,Laptop,21618,2,South,Electronics
108540,2022-05-27,Keyboard,12093,5,East,Accessories
108541,2022-03-08,Printer,68230,3,North,Office
108542,2024-06-22,Printer,29939,3,Central,Office
108543,2023-06-04,Mouse,45092,4,East,Accessories
108544,2022-05-02,Camera,46761,7,North,Electronics
108545,2022-12-06,Mouse,47152,3,South,Accessories
108546,2022-06-24,Camera,5038,5,Central,Electronics
108547,2024-06-18,Monitor,20942,1,East,Electronics
108548,2023-11-22,Monitor,5342,5,North,Electronics
108549,2023-08-20,Monitor,51451,1,South,Electronics
108550,2023-03-27,Camera,40838,5,West,Electronics
108551,2023-07-11,Laptop,41964,1,West,Electronics
108552,2022-05-16,Printer,6273,7,West,Office
108553,2024-05-04,Monitor,58718,1,South,Electronics
108554,2022-01-16,Printer,36146,2,North,Office
108555,2022-11-29,Mouse,45837,2,South,Accessories
108556,2022-07-14,Laptop,16086,6,West,Electronics
108557,2023-05-11,Mouse,43793,5,South,Accessories
108558,2022-01-09,Printer,44680,3,Central,Office
108559,2024-04-07,Tablet,77418,2,North,Electronics
108560,2022-11-30,Camera,58539,1,Central,Electronics
108561,2022-11-29,Tablet,45307,5,West,Electronics
108562,2022-11-23,Monitor,28240,3,North,Electronics
108563,2022-01-15,Tablet,7272,5,Central,Electronics
108564,2024-04-18,Mouse,39858,1,South,Accessories
108565,2023-09-06,Camera,15147,2,East,Electronics
108566,2022-08-14,Tablet,17004,2,South,Electronics
108567,2023-03-01,Keyboard,6960,4,West,Accessories
108568,2024-02-29,Laptop,6781,4,East,Electronics
108569,2023-02-12,Printer,22746,6,North,Office
108570,2022-04-23,Camera,36999,6,East,Electronics
108571,2024-09-23,Monitor,47233,6,North,Electronics
108572,2023-03-04,Mouse,28991,5,Central,Accessories
108573,2022-01-01,Laptop,45036,5,Central,Electronics
108574,2022-09-23,Monitor,48372,3,Central,Electronics
108575,2023-05-06,Mouse,52066,6,Central,Accessories
108576,2022-07-27,Tablet,25916,2,Central,Electronics
108577,2023-09-14,Camera,7135,6,East,Electronics
108578,2023-12-13,Printer,19689,2,North,Office
108579,2024-08-09,Camera,63429,6,Central,Electronics
108580,2023-01-04,Keyboard,11998,4,Central,Accessories
108581,2024-09-11,Keyboard,61277,1,North,Accessories
108582,2022-11-02,Camera,51117,1,East,Electronics
108583,2022-01-12,Tablet,59700,6,Central,Electronics
108584,2022-12-11,Printer,10927,4,East,Office
108585,2023-04-10,Laptop,50055,5,Central,Electronics
108586,2023-12-01,Printer,7070,6,East,Office
108587,2023-10-28,Tablet,25488,7,West,Electronics
108588,2023-05-09,Mouse,59381,6,Central,Accessories
108589,2023-01-03,Camera,53901,7,Central,Electronics
108590,2024-04-25,Camera,39614,7,South,Electronics
108591,2024-07-25,Camera,8908,2,South,Electronics
108592,2023-02-24,Camera,48106,2,East,Electronics
108593,2024-06-07,Laptop,46354,6,South,Electronics
108594,2024-03-01,Keyboard,34073,2,East,Accessories
108595,2022-06-20,Tablet,52468,1,Central,Electronics
108596,2022-05-14,Mouse,27885,5,Central,Accessories
108597,2024-08-22,Tablet,26347,7,West,Electronics
108598,2023-03-03,Monitor,55883,6,West,Electronics
108599,2022-01-25,Monitor,7920,1,South,Electronics
108600,2023-06-14,Monitor,42647,5,Central,Electronics
108601,2022-07-09,Keyboard,14306,4,East,Accessories
108602,2022-05-21,Printer,4757,5,South,Office
108603,2023-07-09,Laptop,19196,7,West,Electronics
108604,2024-04-25,Camera,35263,1,North,Electronics
108605,2024-03-06,Keyboard,71031,2,East,Accessories
108606,2023-10-20,Mouse,18626,1,North,Accessories
108607,2022-11-11,Mouse,34423,4,South,Accessories
108608,2023-03-20,Monitor,41853,2,South,Electronics
108609,2022-11-15,Laptop,7702,1,North,Electronics
108610,2023-03-17,Monitor,63668,2,South,Electronics
108611,2022-04-02,Mouse,63335,7,South,Accessories
108612,2022-06-28,Mouse,49309,4,Central,Accessories
108613,2022-02-25,Camera,13841,5,East,Electronics
108614,2022-06-04,Printer,65910,5,West,Office
108615,2023-11-03,Camera,21140,7,Central,Electronics
108616,2022-04-21,Printer,26405,7,South,Office
108617,2022-05-17,Camera,10338,3,West,Electronics
108618,2022-08-20,Printer,24775,2,South,Office
108619,2024-09-18,Monitor,6839,6,East,Electronics
108620,2023-04-13,Tablet,60499,4,South,Electronics
108621,2024-01-02,Laptop,13949,1,North,Electronics
108622,2023-04-26,Printer,77065,6,North,Office
108623,2022-03-09,Keyboard,48050,1,North,Accessories
108624,2024-03-24,Printer,22313,3,North,Office
108625,2022-09-06,Monitor,78660,1,West,Electronics
108626,2024-09-20,Laptop,23159,7,North,Electronics
108627,2022-11-19,Printer,12568,4,South,Office
108628,2024-07-10,Camera,78386,4,Central,Electronics
108629,2024-06-22,Laptop,46971,7,South,Electronics
108630,2023-06-02,Keyboard,27380,5,South,Accessories
108631,2024-09-02,Mouse,26347,2,South,Accessories
108632,2024-03-02,Camera,34555,2,South,Electronics
108633,2023-03-08,Laptop,15302,1,Central,Electronics
108634,2023-05-02,Tablet,5444,2,North,Electronics
108635,2023-08-29,Printer,860,7,East,Office
108636,2023-03-05,Camera,63975,3,West,Electronics
108637,2022-09-26,Monitor,3964,2,Central,Electronics
108638,2023-12-10,Tablet,19110,6,Central,Electronics
108639,2023-06-21,Tablet,31107,7,Central,Electronics
108640,2022-05-28,Monitor,5544,1,West,Electronics
108641,2022-04-28,Monitor,39200,2,South,Electronics
108642,2024-04-29,Monitor,60390,6,West,Electronics
108643,2023-01-02,Tablet,11416,4,Central,Electronics
108644,2024-04-29,Laptop,69811,4,South,Electronics
108645,2022-03-07,Monitor,45847,5,Central,Electronics
108646,2024-08-27,Mouse,1317,7,East,Accessories
108647,2024-03-23,Tablet,2646,5,North,Electronics
108648,2023-01-05,Tablet,23980,5,North,Electronics
108649,2022-06-24,Tablet,32646,5,Central,Electronics
108650,2024-04-10,Keyboard,33111,2,South,Accessories
108651,2023-08-11,Laptop,24734,7,East,Electronics
108652,2023-05-10,Laptop,5458,7,East,Electronics
108653,2024-08-30,Monitor,55917,6,South,Electronics
108654,2022-04-24,Tablet,17325,1,South,Electronics
108655,2022-04-21,Camera,57536,2,East,Electronics
108656,2024-01-31,Tablet,59506,1,North,Electronics
108657,2023-03-15,Monitor,58714,1,North,Electronics
108658,2023-12-16,Laptop,27950,1,East,Electronics
108659,2022-05-27,Monitor,65057,1,West,Electronics
108660,2022-02-04,Monitor,76727,4,East,Electronics
108661,2024-09-25,Monitor,63711,6,Central,Electronics
108662,2022-11-05,Monitor,20096,1,West,Electronics
108663,2023-06-22,Monitor,59500,2,South,Electronics
108664,2024-01-20,Printer,67932,1,East,Office
108665,2022-01-14,Printer,34357,4,East,Office
108666,2023-01-09,Tablet,808,2,West,Electronics
108667,2023-07-11,Tablet,25668,7,East,Electronics
108668,2023-03-04,Camera,28919,6,Central,Electronics
108669,2023-12-29,Camera,70529,3,North,Electronics
108670,2022-08-21,Printer,13256,2,East,Office
108671,2023-12-06,Laptop,29788,7,North,Electronics
108672,2023-07-17,Keyboard,12884,4,South,Accessories
108673,2024-07-27,Laptop,40352,6,South,Electronics
108674,2024-06-05,Camera,15695,4,East,Electronics
108675,2023-12-27,Tablet,34625,5,South,Electronics
108676,2023-10-25,Printer,582,3,East,Office
108677,2023-03-16,Laptop,74478,1,North,Electronics
108678,2023-05-17,Keyboard,75321,7,West,Accessories
108679,2022-10-02,Monitor,52039,4,East,Electronics
108680,2024-04-29,Mouse,48303,5,West,Accessories
108681,2022-03-17,Printer,59325,5,North,Office
108682,2023-03-15,Printer,61055,6,North,Office
108683,2024-01-02,Keyboard,75326,1,West,Accessories
108684,2024-05-09,Monitor,36996,7,East,Electronics
108685,2024-08-13,Monitor,5794,7,West,Electronics
108686,2023-11-30,Mouse,45352,7,East,Accessories
108687,2022-10-16,Monitor,66358,6,East,Electronics
108688,2024-07-03,Keyboard,16336,2,West,Accessories
108689,2023-06-24,Tablet,36328,3,North,Electronics
